date,team,opponent,GF,GA,pre_rating_team,pre_rating_opponent,did_score_team,fail_to_score_team,did_receive_goal_team,not_receive_goal_team,GF_last_5_team,GA_last_5_team,qatar,magic_johnson_team,rating_team,did_score_opponent,fail_to_score_opponent,did_receive_goal_opponent,not_receive_goal_opponent,GF_last_5_opponent,GA_last_5_opponent,magic_johnson_opponent,rating_opponent
2021-10-10,Maldives,Sri Lanka,1,0,966,656,2,3,4,1,3,11,FALSE,0.856252060098151,975,2,3,4,1,4,12,0.14374793990185,647
2022-06-09,Mali,South Sudan,3,1,1600,1113,2,3,1,4,6,1,FALSE,0.942859134667557,1603,3,2,3,2,6,5,0.0571408653324433,1110
2022-06-04,Mali,Congo,4,0,1596,1263,2,3,2,3,3,2,FALSE,0.871792578033144,1604,4,1,5,0,4,10,0.128207421966856,1255
2022-03-25,Mali,Tunisia,0,1,1629,1577,4,1,1,4,5,1,FALSE,0.574280203654524,1595,2,3,3,2,5,3,0.425719796345476,1611
2022-01-20,Mali,Mauritania,2,0,1629,1330,5,0,1,4,7,1,FALSE,0.848281068712712,1638,2,3,4,1,3,7,0.151718931287288,1321
2022-01-12,Mali,Tunisia,1,0,1610,1660,4,1,0,5,10,0,FALSE,0.428536882591619,1644,3,2,3,2,4,5,0.571463117408381,1626
2021-11-14,Mali,Uganda,1,0,1576,1454,4,1,0,5,10,0,FALSE,0.668694956307332,1596,3,2,1,4,3,1,0.331305043692668,1434
2021-09-01,Mali,Rwanda,1,0,1502,1384,2,3,5,0,3,5,FALSE,0.663574098041296,1522,3,2,0,5,8,0,0.336425901958705,1364
2022-11-20,Malta,Ireland,0,1,1308,1663,5,0,4,1,7,7,FALSE,0.114706323945921,1301,5,0,4,1,9,7,0.885293676054079,1670
2022-11-17,Malta,Greece,2,2,1281,1699,5,0,3,2,7,5,FALSE,0.0827010277900133,1306,4,1,2,3,9,2,0.917298972209987,1674
2022-09-27,Malta,Israel,2,1,1243,1658,4,1,3,2,5,5,FALSE,0.0840205872617279,1298,5,0,5,0,10,8,0.915979412738272,1603
2022-06-12,Malta,San Marino,1,0,1285,784,4,1,2,3,6,3,FALSE,0.947049198201092,1288,1,4,5,0,1,9,0.0529508017989083,781
2022-06-09,Malta,Estonia,1,2,1313,1376,3,2,2,3,5,7,FALSE,0.41031649686005,1288,1,4,3,2,2,9,0.58968350313995,1401
2022-06-01,Malta,Venezuela,0,1,1320,1664,4,1,3,2,6,15,FALSE,0.121295048788149,1313,3,2,5,0,6,11,0.878704951211851,1671
2022-03-29,Malta,Kuwait,2,0,1282,1347,3,2,4,1,4,19,FALSE,0.407533769415668,1318,3,2,4,1,4,11,0.592466230584332,1311
2022-03-25,Malta,Azerbaijan,1,0,1240,1355,2,3,5,0,3,21,FALSE,0.340292005855252,1280,3,2,5,0,4,14,0.659707994144748,1315
2021-11-14,Malta,Slovakia,0,6,1247,1646,2,3,5,0,3,16,FALSE,0.0913859532850863,1242,3,2,4,1,6,6,0.908614046714914,1651
2021-11-11,Malta,Croatia,1,7,1245,1838,2,3,4,1,5,9,FALSE,0.0318736671449865,1243,4,1,1,4,9,2,0.968126332855013,1840
2021-10-08,Malta,Slovenia,0,4,1241,1599,2,3,4,1,4,8,FALSE,0.112964273115878,1234,4,1,3,2,9,5,0.887035726884122,1606
2021-09-01,Malta,Cyprus,3,0,1224,1380,3,2,5,0,4,13,FALSE,0.289459987630162,1267,1,4,3,2,1,6,0.710540012369838,1337
2021-03-24,Malta,Russia,1,3,1251,1704,4,1,2,3,8,2,FALSE,0.0686459334800556,1247,2,3,3,2,3,9,0.931354066519944,1708
2020-11-17,Malta,Faroe Islands,1,1,1258,1250,4,1,1,4,9,1,FALSE,0.511510891217792,1257,4,1,4,1,5,8,0.488489108782208,1251
2020-10-07,Malta,Gibraltar,2,0,1181,1142,4,1,5,0,5,11,FALSE,0.555890961116853,1208,4,1,3,2,6,11,0.444109038883147,1115
2020-09-06,Malta,Latvia,1,1,1178,1275,4,1,5,0,5,13,FALSE,0.363923100312118,1186,2,3,3,2,2,5,0.636076899687882,1267
2018-11-20,Malta,Faroe Islands,1,1,1193,1274,4,1,5,0,4,13,FALSE,0.385498638991442,1200,2,3,5,0,4,9,0.614501361008558,1267
2018-11-17,Malta,Kosovo,0,5,1212,1476,4,1,5,0,4,9,FALSE,0.179504792713577,1201,4,1,2,3,9,2,0.820495207286423,1487
2022-06-12,Martinique,Panama,0,0,1388,1648,3,2,5,0,8,13,FALSE,0.182921165800026,1407,4,1,2,3,10,8,0.817078834199974,1629
2022-03-26,Martinique,Guadeloupe,4,3,1380,1204,5,0,5,0,7,15,FALSE,0.733633702413807,1396,4,1,5,0,4,10,0.266366297586193,1188
2022-02-22,Martinique,Barbados,3,1,1371,1079,5,0,5,0,8,16,FALSE,0.843021964414036,1380,3,2,4,1,3,11,0.156978035585964,1070
2022-06-04,Mauritania,Sudan,3,0,1371,1284,2,3,4,1,4,8,FALSE,0.622650195787262,1394,2,3,3,2,2,5,0.377349804212738,1261
2022-03-29,Mauritania,Libya,2,0,1346,1367,2,3,5,0,3,9,FALSE,0.469815319996098,1378,3,2,4,1,5,5,0.530184680003902,1335
2022-03-26,Mauritania,Mozambique,2,1,1326,1300,1,4,4,1,1,8,FALSE,0.537347317166493,1354,3,2,4,1,3,8,0.462652682833507,1272
2021-12-06,Mauritania,Syria,2,1,1329,1436,2,3,4,1,2,11,FALSE,0.350705052889036,1368,4,1,4,1,6,9,0.649294947110963,1397
2021-11-16,Mauritania,Equatorial Guinea,1,1,1332,1461,1,4,4,1,1,10,FALSE,0.322439419914899,1343,4,1,2,3,5,4,0.677560580085101,1450
2022-03-19,Mauritius,Seychelles,0,0,968,885,2,3,5,0,3,9,FALSE,0.617225030904946,961,4,1,3,2,6,12,0.382774969095054,892
2022-11-09,Mexico,Iraq,4,0,1789,1587,4,1,3,2,7,5,FALSE,0.761842109917936,1803,5,0,3,2,7,3,0.238157890082064,1573
2022-06-11,Mexico,Suriname,3,0,1825,1303,2,3,2,3,4,4,FALSE,0.952793812385593,1828,4,1,5,0,5,9,0.0472061876144066,1300
2022-05-28,Mexico,Nigeria,2,1,1840,1631,3,2,0,5,4,0,FALSE,0.769075923433393,1854,3,2,3,2,6,3,0.230924076566607,1617
2022-03-30,Mexico,El Salvador,2,0,1854,1497,3,2,1,4,4,1,FALSE,0.886457623663951,1861,3,2,4,1,4,6,0.113542376336049,1490
2022-03-24,Mexico,United States,0,0,1830,1844,4,1,3,2,6,5,FALSE,0.479863277964184,1831,4,1,2,3,6,3,0.520136722035817,1843
2022-02-02,Mexico,Panama,1,0,1797,1645,3,2,4,1,5,7,FALSE,0.705781359712003,1815,4,1,5,0,9,7,0.294218640287998,1627
2022-01-30,Mexico,Costa Rica,0,0,1806,1653,4,1,5,0,7,10,FALSE,0.706975294808541,1794,4,1,4,1,6,5,0.293024705191459,1665
2021-10-10,Mexico,Honduras,3,0,1867,1590,4,1,4,1,5,4,FALSE,0.831253915652047,1877,2,3,3,2,2,8,0.168746084347953,1580
2021-10-07,Mexico,Canada,1,1,1877,1730,4,1,4,1,6,4,FALSE,0.699769403262058,1865,5,0,3,2,8,4,0.300230596737942,1742
2021-09-02,Mexico,Jamaica,2,1,1875,1566,4,1,2,3,9,2,FALSE,0.855542074892697,1884,3,2,4,1,5,4,0.144457925107303,1557
2021-07-29,Mexico,Canada,2,1,1899,1711,4,1,0,5,11,0,FALSE,0.746912921428943,1914,4,1,3,2,13,3,0.253087078571057,1696
2021-07-24,Mexico,Honduras,3,0,1875,1613,4,1,0,5,11,0,FALSE,0.818793290134315,1886,3,2,3,2,9,6,0.181206709865685,1602
2021-05-29,Mexico,Iceland,2,1,1923,1574,4,1,3,2,8,5,FALSE,0.881739359341907,1930,2,3,5,0,5,12,0.118260640658093,1567
2021-03-30,Mexico,Costa Rica,1,0,1838,1630,4,1,3,2,8,5,FALSE,0.768052003167584,1852,1,4,4,1,1,4,0.231947996832416,1616
2018-10-11,Mexico,Costa Rica,3,2,1802,1663,2,3,5,0,3,11,FALSE,0.690006207280314,1821,1,4,5,0,2,10,0.309993792719686,1644
2022-11-20,Moldova,Romania,0,5,1257,1607,5,0,4,1,9,8,FALSE,0.117661702953059,1250,4,1,4,1,7,7,0.882338297046941,1614
2022-11-16,Moldova,Azerbaijan,1,2,1270,1414,4,1,3,2,8,6,FALSE,0.3038712295704,1252,3,2,2,3,7,2,0.6961287704296,1432
2022-09-25,Moldova,Liechtenstein,2,0,1272,993,4,1,3,2,8,6,FALSE,0.832862690260379,1282,1,4,5,0,1,9,0.167137309739621,983
2022-06-14,Moldova,Andorra,2,1,1205,1149,4,1,2,3,6,6,FALSE,0.579899760357882,1230,3,2,2,3,4,4,0.420100239642119,1124
2022-06-10,Moldova,Latvia,2,4,1220,1379,3,2,2,3,4,6,FALSE,0.28592109741465,1203,5,0,2,3,9,2,0.71407890258535,1396
2022-03-24,Moldova,Kazakhstan,1,2,1177,1380,3,2,5,0,4,15,FALSE,0.237115019694746,1163,2,3,4,1,3,14,0.762884980305254,1394
2021-11-12,Moldova,Scotland,0,2,1209,1710,2,3,5,0,2,11,FALSE,0.0529508017989083,1206,4,1,2,3,6,4,0.947049198201092,1713
2021-10-09,Moldova,Denmark,0,4,1220,1964,2,3,4,1,2,7,FALSE,0.0136158910287821,1219,5,0,2,3,11,3,0.986384108971218,1965
2021-09-01,Moldova,Austria,0,2,1260,1767,3,2,4,1,3,15,FALSE,0.0512452888525009,1257,3,2,3,2,5,5,0.948754711147499,1770
2021-06-06,Moldova,Azerbaijan,1,0,1217,1398,2,3,5,0,2,16,FALSE,0.260779745859332,1261,4,1,5,0,5,8,0.739220254140668,1354
2021-03-31,Moldova,Israel,1,4,1245,1602,1,4,4,1,1,12,FALSE,0.113542376336049,1238,3,2,4,1,5,6,0.886457623663951,1609
2021-03-25,Moldova,Faroe Islands,1,1,1241,1249,0,5,4,1,0,9,FALSE,0.488489108782208,1242,5,0,4,1,6,5,0.511510891217792,1248
2022-06-08,Mongolia,Palestine,0,1,735,1390,1,4,3,2,1,18,FALSE,0.0225220018967874,734,3,2,4,1,4,11,0.977477998103213,1391
2021-06-07,Mongolia,Kyrgyzstan,1,0,710,1369,3,2,5,0,3,28,FALSE,0.0220206277128122,769,3,2,3,2,4,6,0.977979372287188,1310
2022-11-17,Montenegro,Slovakia,2,2,1536,1533,2,3,4,1,4,6,FALSE,0.50431723975506,1536,4,1,4,1,4,6,0.49568276024494,1533
2022-09-26,Montenegro,Finland,0,2,1580,1623,3,2,3,2,6,4,FALSE,0.438432061026354,1554,4,1,4,1,6,6,0.561567938973646,1649
2022-06-11,Montenegro,Bosnia and Herzegovina,1,1,1554,1619,3,2,3,2,4,5,FALSE,0.407533769415668,1560,3,2,3,2,3,3,0.592466230584332,1613
2022-06-04,Montenegro,Romania,2,0,1529,1637,3,2,4,1,4,7,FALSE,0.349395372066128,1568,3,2,2,3,5,3,0.650604627933873,1598
2022-03-28,Montenegro,Greece,1,0,1482,1700,3,2,4,1,6,7,FALSE,0.221851545780868,1529,3,2,3,2,4,4,0.778148454219133,1653
2021-11-16,Montenegro,Turkey,1,2,1527,1713,2,3,3,2,5,8,FALSE,0.255269593134965,1512,5,0,3,2,13,8,0.744730406865035,1728
2021-11-13,Montenegro,Netherlands,2,2,1494,1936,2,3,3,2,5,8,FALSE,0.0728065348975995,1520,5,0,2,3,18,2,0.927193465102401,1910
2021-09-07,Montenegro,Latvia,0,0,1526,1300,2,3,4,1,3,10,FALSE,0.785996602282158,1509,4,1,5,0,8,13,0.214003397717843,1317
2021-06-05,Montenegro,Israel,1,3,1539,1609,3,2,3,2,10,3,FALSE,0.400603203290743,1515,3,2,4,1,6,5,0.599396796709257,1633
2021-03-30,Montenegro,Norway,0,1,1531,1743,3,2,2,3,10,2,FALSE,0.227871326531416,1517,4,1,2,3,9,4,0.772128673468584,1757
2021-03-27,Montenegro,Gibraltar,4,1,1530,1082,3,2,2,3,7,3,FALSE,0.92949090437477,1534,2,3,3,2,2,7,0.0705090956252296,1078
2020-11-17,Montenegro,Cyprus,4,0,1492,1336,3,2,2,3,4,3,FALSE,0.710540012369838,1509,3,2,4,1,4,7,0.289459987630162,1319
2020-10-13,Montenegro,Luxembourg,1,2,1603,1357,4,1,2,3,6,2,FALSE,0.80472469349926,1555,4,1,4,1,6,5,0.195275306500741,1405
2020-10-10,Montenegro,Azerbaijan,2,0,1582,1392,4,1,3,2,5,4,FALSE,0.749083062877536,1597,4,1,3,2,5,7,0.250916937122464,1377
2020-10-07,Montenegro,Latvia,1,1,1609,1273,4,1,3,2,8,4,FALSE,0.873710420945081,1587,2,3,3,2,2,5,0.126289579054919,1295
2018-11-20,Montenegro,Romania,0,1,1591,1751,3,2,3,2,7,5,FALSE,0.284747248950801,1574,3,2,2,3,7,3,0.715252751049199,1768
2022-11-17,Morocco,Georgia,3,0,1764,1649,4,1,1,4,7,1,FALSE,0.659707994144748,1784,4,1,2,3,12,3,0.340292005855252,1629
2022-06-13,Morocco,Liberia,2,0,1718,1259,4,1,5,0,8,8,FALSE,0.933529628475442,1722,2,3,5,0,4,10,0.0664703715245584,1255
2022-06-09,Morocco,South Africa,2,1,1698,1527,4,1,5,0,8,8,FALSE,0.727971513544196,1714,2,3,2,3,2,6,0.272028486455804,1511
2022-03-29,Morocco,Democratic Republic of Congo,4,1,1707,1491,5,0,4,1,8,6,FALSE,0.776154575341831,1720,3,2,3,2,6,3,0.223845424658169,1478
2022-01-25,Morocco,Malawi,2,1,1764,1333,5,0,2,3,8,4,FALSE,0.92280159351562,1769,2,3,4,1,4,4,0.0771984064843805,1328
2022-01-14,Morocco,Comoros,2,0,1782,1246,5,0,1,4,12,2,FALSE,0.956289152264316,1785,4,1,3,2,11,4,0.043710847735684,1243
2022-01-10,Morocco,Ghana,1,0,1767,1588,5,0,1,4,14,2,FALSE,0.736994760540689,1783,4,1,3,2,6,5,0.263005239459311,1572
2021-12-07,Morocco,Saudi Arabia,1,0,1755,1639,5,0,1,4,18,1,FALSE,0.660999091246358,1775,3,2,3,2,5,4,0.339000908753642,1619
2021-12-04,Morocco,Jordan,4,0,1741,1562,5,0,1,4,17,1,FALSE,0.736994760540689,1757,4,1,1,4,10,1,0.263005239459311,1546
2021-12-01,Morocco,Palestine,4,0,1735,1392,5,0,1,4,18,1,FALSE,0.878090073942596,1742,4,1,2,3,14,2,0.121909926057404,1385
2022-03-23,Mozambique,Niger,1,1,1310,1260,2,3,4,1,2,8,FALSE,0.571463117408381,1306,4,1,5,0,13,15,0.428536882591619,1264
2021-03-30,Mozambique,Cape Verde,0,1,1220,1411,1,4,5,0,1,11,FALSE,0.249836518171358,1205,3,2,3,2,6,4,0.750163481828642,1426
2020-11-16,Mozambique,Cameroon,0,2,1244,1605,2,3,4,1,2,9,FALSE,0.111245354382322,1237,1,4,3,2,4,4,0.888754645617678,1612
2021-12-08,Myanmar,East Timor,2,0,964,647,3,2,5,0,3,21,FALSE,0.861140935657043,972,3,2,5,0,4,21,0.138859064342957,639
2021-11-15,Namibia,Togo,0,1,1365,1321,5,0,4,1,5,9,FALSE,0.562984728103596,1331,3,2,5,0,4,6,0.437015271896404,1355
2022-09-27,Nepal,Bangladesh,3,1,896,880,2,3,5,0,2,16,FALSE,0.523009587297562,925,3,2,3,2,3,8,0.476990412702438,851
2022-05-31,Nepal,Sri Lanka,1,1,977,728,3,2,3,2,4,7,FALSE,0.807424181671279,959,3,2,5,0,9,10,0.192575818328721,746
2021-09-05,Nepal,India,1,2,973,1200,3,2,4,1,5,13,FALSE,0.213036720610531,960,3,2,4,1,4,9,0.786963279389469,1213
2021-09-02,Nepal,India,1,1,955,1232,3,2,4,1,6,13,FALSE,0.168746084347953,975,3,2,4,1,4,9,0.831253915652047,1212
2021-03-29,Nepal,Bangladesh,2,1,846,865,0,5,3,2,0,5,FALSE,0.472684026993507,878,1,4,2,3,2,8,0.527315973006493,833
2022-09-25,Netherlands,Belgium,1,0,2021,2056,5,0,4,1,13,6,FALSE,0.449800646746463,2054,5,0,4,1,11,7,0.550199353253537,2023
2022-06-14,Netherlands,Wales,3,2,2004,1845,5,0,5,0,13,7,FALSE,0.71407890258535,2021,5,0,4,1,5,6,0.28592109741465,1828
2022-06-11,Netherlands,Poland,2,2,2013,1816,5,0,4,1,13,5,FALSE,0.756580594295053,1998,5,0,4,1,7,10,0.243419405704947,1831
2022-03-29,Netherlands,Germany,1,1,1958,1959,5,0,2,3,15,4,FALSE,0.498560888290847,1958,5,0,2,3,21,2,0.501439111709153,1959
2022-03-26,Netherlands,Denmark,4,2,1928,1942,5,0,2,3,17,3,FALSE,0.479863277964184,1959,4,1,2,3,13,3,0.520136722035817,1911
2021-11-16,Netherlands,Norway,2,0,1905,1738,5,0,2,3,19,3,FALSE,0.723387869439171,1922,4,1,2,3,10,2,0.276612130560829,1721
2021-10-11,Netherlands,Gibraltar,6,0,1937,1059,4,1,3,2,12,4,FALSE,0.99365784479898,1937,2,3,4,1,2,14,0.00634215520101984,1059
2021-09-07,Netherlands,Turkey,6,1,1930,1725,4,1,2,3,10,3,FALSE,0.764961263552689,1944,3,2,4,1,6,10,0.235038736447311,1711
2021-09-04,Netherlands,Montenegro,4,0,1927,1532,4,1,3,2,9,5,FALSE,0.90668403166152,1933,3,2,4,1,7,7,0.0933159683384805,1526
2021-06-21,Netherlands,North Macedonia,3,0,1972,1590,5,0,2,3,17,4,FALSE,0.900156867300481,1978,5,0,4,1,9,7,0.0998431326995192,1584
2021-06-17,Netherlands,Austria,2,0,1953,1760,5,0,2,3,17,4,FALSE,0.752314993605682,1968,2,3,4,1,6,7,0.247685006394318,1745
2021-06-13,Netherlands,Ukraine,3,2,1933,1812,5,0,2,3,16,6,FALSE,0.667418421873223,1953,5,0,3,2,8,3,0.332581578126777,1792
2021-06-06,Netherlands,Georgia,3,0,1929,1545,5,0,3,2,15,7,FALSE,0.901186829121668,1935,3,2,4,1,4,5,0.0988131708783323,1539
2021-06-02,Netherlands,Scotland,2,2,1957,1640,5,0,3,2,16,6,FALSE,0.861140935657043,1935,3,2,4,1,7,5,0.138859064342957,1662
2021-03-27,Netherlands,Latvia,2,0,1945,1229,5,0,5,0,9,8,FALSE,0.984040728109397,1946,4,1,3,2,10,4,0.0159592718906025,1228
2020-11-15,Netherlands,Bosnia and Herzegovina,3,1,1908,1718,2,3,4,1,2,4,FALSE,0.749083062877536,1923,2,3,4,1,2,8,0.250916937122464,1703
2020-11-11,Netherlands,Spain,1,1,1898,1993,2,3,3,2,2,3,FALSE,0.366592299928832,1906,3,2,2,3,6,2,0.633407700071168,1985
2020-09-07,Netherlands,Italy,0,1,2002,1893,5,0,2,3,9,3,FALSE,0.651912039874664,1963,4,1,2,3,4,2,0.348087960125336,1932
2020-09-04,Netherlands,Poland,1,0,2006,1729,5,0,3,2,9,5,FALSE,0.831253915652047,2016,3,2,5,0,4,7,0.168746084347953,1719
2018-11-16,Netherlands,France,2,0,1957,2116,5,0,4,1,8,5,FALSE,0.28592109741465,2000,4,1,4,1,10,6,0.71407890258535,2073
2018-10-13,Netherlands,Germany,3,0,1909,2019,5,0,4,1,8,5,FALSE,0.34678283278113,1948,2,3,4,1,4,5,0.65321716721887,1980
2022-09-25,New Zealand,Australia,0,2,1518,1732,1,4,3,2,5,3,FALSE,0.225852022298169,1504,3,2,3,2,5,3,0.774147977701831,1746
2022-06-13,Nicaragua,Bahamas,4,0,1282,859,5,0,3,2,11,4,FALSE,0.919456382426912,1287,3,2,4,1,6,7,0.0805436175730883,854
2022-02-01,Nicaragua,Belize,1,1,1276,1106,3,2,3,2,8,6,FALSE,0.726830072276731,1262,2,3,3,2,6,9,0.273169927723269,1120
2022-06-04,Niger,Tanzania,1,1,1241,1342,4,1,5,0,10,10,FALSE,0.358609888044382,1249,3,2,5,0,5,8,0.641390111955618,1334
2021-11-15,Niger,Djibouti,7,2,1245,894,3,2,5,0,6,15,FALSE,0.882934604125682,1252,1,4,5,0,2,22,0.117065395874318,887
2022-06-09,Nigeria,Sierra Leone,2,1,1604,1385,2,3,4,1,2,5,FALSE,0.77914062081947,1617,3,2,4,1,5,7,0.22085937918053,1372
2022-03-29,Nigeria,Ghana,1,1,1641,1530,3,2,2,3,6,2,FALSE,0.654519994382466,1632,2,3,4,1,3,8,0.345480005617534,1539
2022-01-19,Nigeria,Guinea-Bissau,2,0,1670,1362,5,0,2,3,9,2,FALSE,0.85482917753176,1679,0,5,2,3,0,4,0.14517082246824,1353
2022-01-15,Nigeria,Sudan,3,1,1663,1296,4,1,2,3,6,2,FALSE,0.892123913943227,1669,1,4,3,2,2,9,0.107876086056773,1290
2022-01-11,Nigeria,Egypt,1,0,1635,1653,4,1,3,2,7,3,FALSE,0.474119069108831,1667,3,2,3,2,9,3,0.525880930891169,1621
2021-11-16,Nigeria,Cape Verde,1,1,1642,1477,4,1,2,3,8,2,FALSE,0.72107824319756,1629,5,0,4,1,7,5,0.27892175680244,1490
2021-11-13,Nigeria,Liberia,2,0,1629,1311,3,2,3,2,6,6,FALSE,0.861827847579918,1637,2,3,4,1,2,7,0.138172152420082,1303
2022-11-20,North Macedonia,Azerbaijan,1,3,1545,1436,2,3,4,1,5,5,FALSE,0.651912039874664,1506,4,1,3,2,9,3,0.348087960125336,1475
2022-09-26,North Macedonia,Bulgaria,0,1,1587,1485,3,2,3,2,7,6,FALSE,0.64271306883262,1548,4,1,4,1,9,8,0.35728693116738,1524
2022-06-12,North Macedonia,Gibraltar,4,0,1635,1094,3,2,3,2,4,6,FALSE,0.957476582443951,1638,1,4,3,2,1,7,0.0425234175560489,1091
2022-06-09,North Macedonia,Georgia,0,3,1654,1628,4,1,3,2,7,4,FALSE,0.537347317166493,1622,4,1,1,4,11,2,0.462652682833507,1660
2021-11-14,North Macedonia,Iceland,3,1,1598,1584,3,2,2,3,11,6,FALSE,0.520136722035817,1627,3,2,3,2,7,7,0.479863277964184,1555
2021-10-11,North Macedonia,Germany,0,4,1576,1939,2,3,2,3,6,5,FALSE,0.110112157818867,1569,4,1,2,3,14,3,0.889887842181133,1946
2021-09-08,North Macedonia,Romania,0,0,1576,1620,3,2,4,1,4,10,FALSE,0.437015271896404,1580,4,1,3,2,7,6,0.562984728103596,1616
2021-09-02,North Macedonia,Armenia,0,0,1585,1619,4,1,4,1,7,9,FALSE,0.451225664140258,1588,5,0,3,2,8,6,0.548774335859742,1616
2021-06-04,North Macedonia,Kazakhstan,4,0,1602,1351,4,1,4,1,10,6,FALSE,0.809207997485838,1613,3,2,4,1,3,8,0.190792002514162,1340
2021-06-01,North Macedonia,Slovenia,1,1,1604,1591,4,1,4,1,11,6,FALSE,0.518699777929559,1603,3,2,3,2,4,4,0.481300222070441,1592
2021-03-28,North Macedonia,Liechtenstein,5,0,1543,1102,4,1,4,1,6,6,FALSE,0.926803913927794,1547,1,4,4,1,1,6,0.0731960860722064,1098
2022-09-24,Northern Ireland,Kosovo,2,1,1506,1544,2,3,4,1,4,7,FALSE,0.445530625978324,1539,3,2,4,1,6,6,0.554469374021676,1511
2022-06-12,Northern Ireland,Cyprus,2,2,1527,1335,2,3,4,1,5,6,FALSE,0.751240793533711,1512,1,4,2,3,2,5,0.248759206466289,1350
2022-06-02,Northern Ireland,Greece,0,1,1592,1641,3,2,3,2,5,4,FALSE,0.429947176416012,1566,2,3,4,1,2,5,0.570052823583988,1667
2022-03-29,Northern Ireland,Hungary,0,1,1623,1713,3,2,3,2,5,5,FALSE,0.373300918333268,1601,3,2,4,1,7,4,0.626699081666732,1735
2021-11-15,Northern Ireland,Italy,0,0,1584,2045,3,2,2,3,3,4,FALSE,0.0657595265855382,1610,4,1,3,2,9,4,0.934240473414462,2019
2021-11-12,Northern Ireland,Lithuania,1,0,1564,1340,3,2,3,2,6,5,FALSE,0.784053683887815,1577,2,3,5,0,4,15,0.215946316112185,1327
2021-09-08,Northern Ireland,Switzerland,0,0,1588,1939,3,2,2,3,8,2,FALSE,0.117065395874318,1611,4,1,4,1,9,6,0.882934604125682,1916
2021-05-30,Northern Ireland,Malta,3,0,1559,1257,3,2,4,1,3,7,FALSE,0.850490301546803,1568,4,1,5,0,7,10,0.149509698453197,1248
2021-03-31,Northern Ireland,Bulgaria,0,0,1554,1500,4,1,5,0,4,9,FALSE,0.577092475825329,1549,3,2,3,2,5,7,0.422907524174671,1505
2021-03-28,Northern Ireland,United States,1,2,1565,1815,3,2,5,0,3,8,FALSE,0.191682327450541,1553,4,1,2,3,23,3,0.808317672549459,1827
2020-11-12,Northern Ireland,Slovakia,1,2,1577,1624,3,2,5,0,3,9,FALSE,0.432771155657048,1551,3,2,4,1,4,8,0.567228844342952,1650
2020-10-11,Northern Ireland,Austria,0,1,1613,1770,4,1,4,1,4,9,FALSE,0.288277475657245,1596,4,1,4,1,8,6,0.711722524342755,1787
2020-09-07,Northern Ireland,Norway,1,5,1626,1654,2,3,4,1,2,6,FALSE,0.459791771676254,1598,5,0,2,3,6,3,0.540208228323746,1682
2018-11-18,Northern Ireland,Austria,1,2,1626,1758,2,3,3,2,4,5,FALSE,0.318678164833606,1607,2,3,2,3,3,3,0.681321835166394,1777
2022-11-20,Norway,Finland,1,1,1778,1644,3,2,4,1,6,7,FALSE,0.683816314193659,1767,4,1,4,1,6,6,0.316183685806341,1655
2022-09-27,Norway,Serbia,0,2,1785,1842,4,1,3,2,7,5,FALSE,0.418698521631085,1760,4,1,4,1,11,5,0.581301478368915,1867
2022-06-12,Norway,Sweden,3,2,1816,1766,4,1,1,4,14,1,FALSE,0.571463117408381,1842,3,2,3,2,4,5,0.428536882591619,1740
2022-06-09,Norway,Slovenia,0,0,1830,1608,4,1,2,3,14,3,FALSE,0.782098016131319,1813,3,2,4,1,4,8,0.217901983868681,1625
2022-03-29,Norway,Armenia,9,0,1742,1534,3,2,2,3,5,3,FALSE,0.768052003167584,1756,3,2,4,1,3,11,0.231947996832416,1520
2022-03-25,Norway,Slovakia,2,0,1715,1656,3,2,3,2,8,4,FALSE,0.584100958813678,1740,4,1,3,2,12,5,0.415899041186322,1631
2021-11-13,Norway,Latvia,0,0,1745,1290,5,0,3,2,11,3,FALSE,0.932086484702744,1719,2,3,4,1,4,6,0.0679135152972565,1316
2021-10-11,Norway,Montenegro,2,0,1737,1510,5,0,4,1,10,5,FALSE,0.786963279389469,1750,3,2,3,2,6,9,0.213036720610531,1497
2021-09-07,Norway,Gibraltar,5,1,1745,1065,5,0,2,3,6,3,FALSE,0.980437696127421,1746,1,4,4,1,1,19,0.0195623038725795,1064
2021-09-01,Norway,Netherlands,1,1,1720,1934,4,1,2,3,6,5,FALSE,0.225852022298169,1736,4,1,2,3,11,4,0.774147977701831,1918
2021-06-02,Norway,Luxembourg,1,0,1761,1391,4,1,2,3,6,4,FALSE,0.893774680178147,1767,3,2,3,2,3,6,0.106225319821854,1385
2021-03-27,Norway,Turkey,0,3,1758,1818,5,0,2,3,10,3,FALSE,0.41450132132819,1733,4,1,5,0,12,11,0.58549867867181,1843
2020-10-14,Norway,Northern Ireland,1,0,1687,1599,5,0,3,2,13,5,FALSE,0.624001758617667,1710,4,1,5,0,4,10,0.375998241382333,1576
2020-10-11,Norway,Romania,4,0,1659,1744,5,0,4,1,10,6,FALSE,0.380058640955477,1696,5,0,3,2,9,5,0.619941359044523,1707
2020-10-08,Norway,Serbia,1,2,1691,1760,5,0,3,2,10,4,FALSE,0.401986234230656,1667,3,2,3,2,7,5,0.598013765769344,1784
2020-09-04,Norway,Austria,1,2,1678,1776,4,1,2,3,5,2,FALSE,0.362591623255516,1656,2,3,3,2,3,4,0.637408376744484,1798
