date,year,team,opponent,GF,GA,did_score,fail_to_score,did_receive_goal,not_receive_goal_team,GF_last_5,GA_last_5_team,pre_rating_team,pre_rating_opponent,qatar,result,magic_johnson_team,rating,GA_last_5_opponent,not_receive_goal_opponent,magic_johnson_opponent
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.396463681473822
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.397841906825283
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.396463681473822
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.365256664947683
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.366592299928832
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.366592299928832
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.399221754109989
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.4131049766209
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.41450132132819
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.4131049766209
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.397841906825283
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.399221754109989
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.397841906825283
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.366592299928832
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.367929987899926
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.367929987899926
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.400603203290743
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.4131049766209
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.41450132132819
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.4131049766209
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.397841906825283
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,0,5,0.399221754109989
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,4,4,0.397841906825283
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,8,3,0.366592299928832
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,12,2,0.367929987899926
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,16,1,0.367929987899926
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.400603203290743
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.445530625978324
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.446953104830538
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.445530625978324
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.429947176416012
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.431358608116332
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.429947176416012
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,20,0,0.397841906825283
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,17,0,0.399221754109989
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,16,0,0.399221754109989
2022-03-08,2022,Eswatini,Lesotho,4,0,4,1,4,1,5,5,1248,1201,FALSE,W,0.567228844342952,1274,12,1,0.432771155657048
2021-07-18,2021,Eswatini,Mozambique,1,1,4,1,4,1,7,5,1250,1320,FALSE,D,0.400603203290743,1256,4,3,0.599396796709257
2021-07-16,2021,Eswatini,Senegal,2,2,4,1,4,1,6,4,1225,1711,FALSE,D,0.0574517910766422,1252,4,2,0.942548208923358
2021-07-14,2021,Eswatini,Botswana,1,1,4,1,3,2,6,3,1235,1298,FALSE,D,0.41031649686005,1240,9,1,0.58968350313995
2021-07-10,2021,Eswatini,Zambia,1,0,4,1,4,1,6,4,1180,1440,FALSE,W,0.182921165800026,1229,10,1,0.817078834199974
2021-07-08,2021,Eswatini,South Africa,0,1,5,0,4,1,7,6,1189,1502,FALSE,L,0.141635395826102,1181,7,1,0.858364604173898
2021-07-06,2021,Eswatini,Lesotho,3,1,4,1,3,2,4,5,1153,1254,FALSE,W,0.358609888044382,1191,9,2,0.641390111955618
2021-06-08,2021,Eswatini,Mozambique,1,1,3,2,3,2,3,6,1163,1291,FALSE,D,0.323698330507263,1174,8,1,0.676301669492737
2021-06-05,2021,Eswatini,Lesotho,1,0,3,2,4,1,3,8,1131,1258,FALSE,W,0.324959798959701,1172,9,2,0.675040201040299
2021-03-30,2021,Eswatini,Senegal,1,1,2,3,4,1,2,9,1110,1734,FALSE,D,0.0268040424038402,1138,3,4,0.97319595759616
2021-03-26,2021,Eswatini,Guinea-Bissau,1,3,2,3,4,1,2,10,1137,1299,FALSE,L,0.282408276808469,1120,4,2,0.717591723191531
2020-11-16,2020,Eswatini,Congo,0,0,2,3,5,0,2,12,1187,1397,FALSE,D,0.229903323339018,1203,5,1,0.770096676660982
2020-11-12,2020,Eswatini,Congo,0,2,2,3,5,0,2,12,1201,1354,FALSE,L,0.293024705191459,1183,6,0,0.706975294808541
2018-11-18,2018,Eswatini,Niger,1,2,1,4,5,0,1,11,1229,1291,FALSE,L,0.411710028136837,1204,13,0,0.588289971863163
2018-10-16,2018,Eswatini,Egypt,0,2,1,4,5,0,1,11,1234,1589,FALSE,L,0.114706323945921,1227,7,1,0.885293676054079
2018-10-12,2018,Eswatini,Egypt,1,4,0,5,5,0,0,8,1245,1584,FALSE,L,0.124396331359007,1238,9,1,0.875603668640993
2018-09-09,2018,Eswatini,Tunisia,0,2,1,4,4,1,1,6,1234,1661,FALSE,L,0.0788547931100871,1229,11,0,0.921145206889913
2018-08-27,2018,Eswatini,Lesotho,0,2,2,3,3,2,2,4,1239,1340,FALSE,L,0.358609888044382,1217,2,4,0.641390111955618
2018-08-26,2018,Eswatini,Lesotho,0,1,,,,,,,1265,1326,FALSE,L,0.4131049766209,1240,3,3,0.5868950233791
2018-06-05,2018,Eswatini,Botswana,0,2,,,,,,,1280,1327,FALSE,L,0.432771155657048,1254,3,2,0.567228844342952
2018-06-02,2018,Eswatini,Lesotho,0,1,,,,,,,1336,1242,FALSE,L,0.632070012100074,1298,4,2,0.367929987899926
2018-05-25,2018,Eswatini,Kenya,1,0,,,,,,,,1351,FALSE,W,,,7,2,
2018-04-19,2018,Eswatini,Namibia,1,0,,,,,,,,1398,FALSE,W,,,3,2,
2022-09-26,2022,Ethiopia,Sudan,2,2,5,0,4,1,6,5,1355,1308,FALSE,D,0.567228844342952,1351,6,1,0.432771155657048
2022-09-23,2022,Ethiopia,Sudan,1,1,5,0,4,1,6,6,1360,1323,FALSE,D,0.553046895169462,1357,5,2,0.446953104830538
2022-06-09,2022,Ethiopia,Egypt,2,0,5,0,5,0,5,7,1290,1704,FALSE,W,0.0844646732967243,1345,1,4,0.915535326703276
2022-06-05,2022,Ethiopia,Malawi,1,2,5,0,5,0,5,9,1317,1311,FALSE,L,0.508633835821083,1286,5,1,0.491366164178917
2022-05-30,2022,Ethiopia,Lesotho,1,1,4,1,5,0,4,9,1322,1217,FALSE,D,0.646668842325615,1313,5,0,0.353331157674385
2022-05-28,2022,Ethiopia,Lesotho,1,1,4,1,5,0,6,10,1305,1236,FALSE,D,0.598013765769344,1299,5,0,0.401986234230656
2022-03-25,2022,Ethiopia,Comoros,1,2,4,1,5,0,6,9,1344,1264,FALSE,L,0.613136820153143,1307,9,0,0.386863179846857
2022-01-17,2022,Ethiopia,Burkina Faso,1,1,4,1,5,0,6,9,1324,1582,FALSE,D,0.184648184716699,1343,4,3,0.815351815283301
2022-01-13,2022,Ethiopia,Cameroon,1,4,3,2,5,0,5,6,1330,1636,FALSE,L,0.146605377888118,1321,2,3,0.853394622111882
2022-01-09,2022,Ethiopia,Cape Verde,0,1,4,1,5,0,6,8,1369,1474,FALSE,L,0.353331157674385,1348,5,1,0.646668842325615
2021-12-30,2021,Ethiopia,Sudan,3,2,4,1,4,1,4,6,1335,1311,FALSE,W,0.534483944726832,1363,13,1,0.465516055273169
2021-11-14,2021,Ethiopia,Zimbabwe,1,1,3,2,4,1,3,6,1343,1314,FALSE,D,0.541637702714763,1341,6,1,0.458362297285237
2021-11-11,2021,Ethiopia,Ghana,1,1,3,2,4,1,4,6,1315,1603,FALSE,D,0.160049305365247,1335,2,3,0.839950694634753
2021-10-12,2021,Ethiopia,South Africa,0,1,3,2,3,2,4,5,1335,1546,FALSE,L,0.228885739312403,1321,1,4,0.771114260687598
2021-10-09,2021,Ethiopia,South Africa,1,3,3,2,3,2,4,5,1367,1548,FALSE,L,0.260779745859332,1351,0,5,0.739220254140668
2021-09-07,2021,Ethiopia,Zimbabwe,1,0,3,2,3,2,7,5,1328,1371,FALSE,W,0.438432061026354,1362,6,2,0.561567938973646
2021-09-03,2021,Ethiopia,Ghana,0,1,4,1,2,3,11,4,1368,1606,FALSE,L,0.202613685972296,1356,4,1,0.797386314027704
2021-08-29,2021,Ethiopia,Uganda,2,1,4,1,1,4,12,3,1332,1432,FALSE,W,0.359935000197115,1370,5,2,0.640064999802885
2021-08-26,2021,Ethiopia,Sierra Leone,0,0,4,1,2,3,12,4,1327,1364,FALSE,D,0.446953104830538,1330,6,3,0.553046895169462
2021-03-30,2021,Ethiopia,Ivory Coast,1,3,4,1,2,3,13,3,1336,1626,FALSE,L,0.158507633076758,1326,4,1,0.841492366923242
2021-03-24,2021,Ethiopia,Madagascar,4,0,4,1,3,2,10,6,1313,1435,FALSE,W,0.331305043692668,1353,8,1,0.668694956307332
2021-03-17,2021,Ethiopia,Malawi,4,0,4,1,4,1,8,9,1282,1347,FALSE,W,0.407533769415668,1318,6,2,0.592466230584332
2020-11-17,2020,Ethiopia,Niger,3,0,3,2,5,0,5,11,1234,1301,FALSE,W,0.404756960348428,1270,3,3,0.595243039651572
2020-11-13,2020,Ethiopia,Niger,0,1,3,2,5,0,5,13,1268,1299,FALSE,L,0.455505426916992,1241,4,2,0.544494573083008
2020-11-06,2020,Ethiopia,Sudan,2,2,2,3,4,1,3,11,1261,1308,FALSE,D,0.432771155657048,1265,6,2,0.567228844342952
2020-10-25,2020,Ethiopia,Zambia,1,3,2,3,3,2,3,8,1246,1457,FALSE,L,0.228885739312403,1232,6,1,0.771114260687598
2020-10-22,2020,Ethiopia,Zambia,2,3,2,3,3,2,2,6,1267,1464,FALSE,L,0.243419405704947,1252,6,1,0.756580594295053
2018-11-18,2018,Ethiopia,Ghana,0,2,3,2,3,2,3,5,1269,1593,FALSE,L,0.134110417544956,1261,4,2,0.865889582455044
2018-10-14,2018,Ethiopia,Kenya,0,3,4,1,3,2,4,6,1301,1361,FALSE,L,0.41450132132819,1276,2,4,0.58549867867181
2018-10-10,2018,Ethiopia,Kenya,0,0,5,0,3,2,7,6,1314,1385,FALSE,D,0.399221754109989,1320,5,3,0.600778245890011
2018-09-09,2018,Ethiopia,Sierra Leone,1,0,4,1,4,1,6,8,1280,1372,FALSE,W,0.370611452782498,1318,,,0.629388547217502
2018-09-02,2018,Ethiopia,Burundi,1,1,3,2,4,1,5,12,,,FALSE,D,,,4,2,
2022-11-19,2022,Faroe Islands,Kosovo,1,1,4,1,5,0,7,10,1299,1513,FALSE,D,0.225852022298169,1315,9,0,0.774147977701831
2022-11-16,2022,Faroe Islands,Czechia,0,5,4,1,5,0,7,6,1322,1777,FALSE,L,0.0679135152972565,1318,12,0,0.932086484702744
2022-09-25,2022,Faroe Islands,Turkey,2,1,3,2,5,0,5,9,1260,1724,FALSE,W,0.0647065009539218,1316,3,4,0.935293499046078
2022-09-22,2022,Faroe Islands,Lithuania,1,1,3,2,4,1,5,8,1261,1259,FALSE,D,0.502878199574811,1261,13,0,0.497121800425189
2022-06-14,2022,Faroe Islands,Luxembourg,2,2,2,3,3,2,3,6,1264,1431,FALSE,D,0.276612130560829,1277,6,2,0.723387869439171
2022-06-11,2022,Faroe Islands,Lithuania,2,1,2,3,3,2,3,8,1229,1286,FALSE,W,0.418698521631085,1264,11,0,0.581301478368915
2022-06-07,2022,Faroe Islands,Luxembourg,0,1,3,2,3,2,4,10,1244,1417,FALSE,L,0.269754586702576,1228,8,1,0.730245413297424
2022-06-04,2022,Faroe Islands,Turkey,0,4,3,2,3,2,4,7,1260,1710,FALSE,L,0.0697582873589063,1256,8,1,0.930241712641094
2022-03-29,2022,Faroe Islands,Liechtenstein,1,0,2,3,4,1,3,9,1230,1088,FALSE,W,0.693687916421965,1248,25,0,0.306312083578035
2022-03-26,2022,Faroe Islands,Gibraltar,0,0,3,2,5,0,5,10,1241,1055,FALSE,D,0.744730406865035,1226,18,1,0.255269593134965
2021-11-15,2021,Faroe Islands,Israel,2,3,2,3,5,0,3,8,1246,1620,FALSE,L,0.104058949158278,1240,15,0,0.895941050841722
2021-11-12,2021,Faroe Islands,Denmark,1,3,1,4,5,0,2,9,1248,1990,FALSE,L,0.0137713843565254,1247,0,5,0.986228615643475
2021-10-12,2021,Faroe Islands,Scotland,0,1,2,3,5,0,7,9,1256,1687,FALSE,L,0.0771984064843805,1251,7,2,0.92280159351562
2021-10-09,2021,Faroe Islands,Austria,0,2,2,3,5,0,7,8,1274,1701,FALSE,L,0.0788547931100871,1269,8,2,0.921145206889913
2021-09-07,2021,Faroe Islands,Moldova,2,1,1,4,5,0,5,11,1247,1211,FALSE,W,0.551623547310961,1274,9,1,0.44837645268904
2021-09-04,2021,Faroe Islands,Denmark,0,1,2,3,5,0,6,13,1256,1973,FALSE,L,0.0158691205416144,1255,4,2,0.984130879458386
2021-09-01,2021,Faroe Islands,Israel,0,4,3,2,5,0,7,10,1273,1604,FALSE,L,0.12949974225673,1265,9,0,0.87050025774327
2021-06-07,2021,Faroe Islands,Liechtenstein,5,1,3,2,5,0,3,10,1253,1099,FALSE,W,0.708166388281201,1271,18,0,0.291833611718799
2021-06-04,2021,Faroe Islands,Iceland,0,1,4,1,5,0,4,10,1258,1596,FALSE,L,0.125024693001636,1250,12,0,0.874975306998364
2021-03-31,2021,Faroe Islands,Scotland,0,4,5,0,5,0,5,8,1263,1654,FALSE,L,0.0952824697178176,1257,6,0,0.904717530282182
2021-03-28,2021,Faroe Islands,Austria,1,3,5,0,4,1,6,5,1259,1776,FALSE,L,0.0485177540966194,1256,4,2,0.951482245903381
2021-03-25,2021,Faroe Islands,Moldova,1,1,5,0,4,1,6,5,1255,1221,FALSE,D,0.548774335859742,1252,9,1,0.451225664140258
2020-11-17,2020,Faroe Islands,Malta,1,1,4,1,4,1,5,8,1253,1225,FALSE,D,0.540208228323746,1251,1,4,0.459791771676254
2020-11-14,2020,Faroe Islands,Latvia,1,1,4,1,3,2,5,7,1238,1232,FALSE,D,0.508633835821083,1237,4,1,0.491366164178917
2020-11-11,2020,Faroe Islands,Lithuania,1,2,4,1,3,2,7,7,1266,1361,FALSE,L,0.366592299928832,1244,5,2,0.633407700071168
2020-10-13,2020,Faroe Islands,Andorra,2,0,4,1,4,1,6,8,1255,1100,FALSE,W,0.709354630598763,1272,3,3,0.290645369401237
2020-10-10,2020,Faroe Islands,Latvia,1,1,3,2,4,1,5,9,1254,1265,FALSE,D,0.484175014735265,1255,3,2,0.515824985264735
2020-10-07,2020,Faroe Islands,Denmark,0,4,4,1,4,1,6,6,1257,1877,FALSE,L,0.0274112746273065,1255,3,3,0.972588725372693
2020-09-06,2020,Faroe Islands,Andorra,1,0,3,2,5,0,5,9,1278,1098,FALSE,W,0.738109032540419,1294,8,2,0.261890967459581
2020-09-03,2020,Faroe Islands,Malta,3,2,2,3,5,0,2,9,1247,1186,FALSE,W,0.5868950233791,1272,11,0,0.4131049766209
2018-11-20,2018,Faroe Islands,Malta,1,1,2,3,5,0,4,9,1247,1192,FALSE,D,0.578496752344743,1242,13,0,0.421503247655257
2018-11-17,2018,Faroe Islands,Azerbaijan,0,2,3,2,4,1,7,7,1275,1410,FALSE,L,0.31494039100665,1256,3,2,0.68505960899335
2018-10-14,2018,Faroe Islands,Kosovo,1,1,3,2,4,1,7,7,1273,1458,FALSE,D,0.256365477992672,1288,1,4,0.743634522007328
2018-10-11,2018,Faroe Islands,Azerbaijan,0,3,3,2,4,1,7,5,1288,1383,FALSE,L,0.366592299928832,1266,5,2,0.633407700071168
2018-09-10,2018,Faroe Islands,Kosovo,0,2,3,2,3,2,7,3,1316,1428,FALSE,L,0.344179494087605,1295,3,4,0.655820505912395
2018-09-07,2018,Faroe Islands,Malta,3,1,3,2,2,3,5,2,1301,1199,FALSE,W,0.64271306883262,1322,11,0,0.35728693116738
2018-03-25,2018,Faroe Islands,Liechtenstein,3,0,3,2,3,2,3,7,1287,1125,FALSE,W,0.717591723191531,1304,15,0,0.282408276808469
2018-03-22,2018,Faroe Islands,Latvia,1,1,2,3,3,2,2,8,,1356,FALSE,D,,,7,2,
2022-09-30,2022,Fiji,Solomon Islands,1,0,4,1,4,1,6,6,1218,1228,FALSE,W,0.485612815834001,1249,10,1,0.514387184165999
2022-09-27,2022,Fiji,Papua New Guinea,0,1,4,1,4,1,6,9,1252,1204,FALSE,L,0.568641391883668,1218,5,2,0.431358608116332
2022-09-24,2022,Fiji,Solomon Islands,2,2,4,1,4,1,6,8,1263,1236,FALSE,D,0.538778092057172,1261,8,2,0.461221907942829
2022-09-17,2022,Fiji,New Caledonia,1,0,4,1,4,1,8,8,1251,1213,FALSE,W,0.554469374021676,1278,12,1,0.445530625978324
2022-03-28,2022,Fiji,Vanuatu,2,1,3,2,4,1,6,9,1214,1177,FALSE,W,0.553046895169462,1241,8,1,0.446953104830538
2022-03-24,2022,Fiji,Papua New Guinea,1,2,3,2,4,1,6,8,1254,1185,FALSE,L,0.598013765769344,1218,7,1,0.401986234230656
2022-03-21,2022,Fiji,New Zealand,0,4,3,2,4,1,6,5,1272,1518,FALSE,L,0.195275306500741,1260,4,3,0.80472469349926
2022-03-18,2022,Fiji,New Caledonia,2,1,3,2,4,1,6,7,1239,1217,FALSE,W,0.531618297828107,1267,10,2,0.468381702171893
2022-03-10,2022,Fiji,Vanuatu,3,0,3,2,5,0,7,8,1183,1211,FALSE,W,0.459791771676254,1215,6,1,0.540208228323746
2018-09-11,2018,Fiji,Singapore,0,2,4,1,4,1,11,6,1229,1046,FALSE,L,0.7414335229693,1185,8,0,0.2585664770307
2018-09-05,2018,Fiji,Solomon Islands,1,1,4,1,4,1,11,6,1200,1202,FALSE,D,0.497121800425189,1200,4,3,0.502878199574811
2018-07-05,2018,Fiji,Malaysia,0,1,4,1,3,2,11,5,1217,1055,FALSE,L,0.717591723191531,1174,12,1,0.282408276808469
2018-03-22,2018,Fiji,Philippines,2,3,4,1,2,3,17,2,,,FALSE,L,,,6,1,
2022-11-20,2022,Finland,Norway,1,1,4,1,4,1,6,6,1674,1773,FALSE,D,0.361262250888275,1682,7,1,0.638737749111725
2022-11-17,2022,Finland,North Macedonia,1,1,4,1,3,2,7,5,1677,1541,FALSE,D,0.686300257683313,1666,7,1,0.313699742316688
2022-09-26,2022,Finland,Montenegro,2,0,4,1,4,1,6,6,1655,1564,FALSE,W,0.628044805621942,1677,4,2,0.371955194378058
2022-09-23,2022,Finland,Romania,1,1,3,2,4,1,5,7,1646,1589,FALSE,D,0.581301478368915,1641,8,1,0.418698521631085
2022-06-14,2022,Finland,Bosnia and Herzegovina,2,3,3,2,4,1,4,5,1663,1609,FALSE,L,0.577092475825329,1628,3,2,0.422907524174671
2022-06-11,2022,Finland,Romania,0,1,3,2,4,1,4,6,1708,1590,FALSE,L,0.663574098041296,1668,6,1,0.336425901958705
2022-06-07,2022,Finland,Montenegro,2,0,3,2,5,0,5,7,1691,1559,FALSE,W,0.681321835166394,1710,5,2,0.318678164833606
2022-06-04,2022,Finland,Bosnia and Herzegovina,1,1,3,2,4,1,6,6,1682,1601,FALSE,D,0.614501361008558,1675,7,1,0.385498638991442
2022-03-29,2022,Finland,Slovakia,0,2,4,1,4,1,7,6,1707,1643,FALSE,L,0.591075596314943,1672,7,1,0.408924403685057
2022-03-26,2022,Finland,Iceland,1,1,3,2,4,1,6,7,1726,1532,FALSE,D,0.753386077785615,1711,9,2,0.246613922214385
2021-11-16,2021,Finland,France,0,2,4,1,3,2,7,5,1723,2105,FALSE,L,0.0998431326995192,1717,4,2,0.900156867300481
2021-11-13,2021,Finland,Bosnia and Herzegovina,3,1,3,2,2,3,4,4,1691,1662,FALSE,W,0.541637702714763,1719,4,2,0.458362297285237
2021-10-12,2021,Finland,Kazakhstan,2,0,2,3,3,2,2,6,1682,1364,FALSE,W,0.861827847579918,1690,11,0,0.138172152420082
2021-10-09,2021,Finland,Ukraine,1,2,1,4,3,2,1,5,1701,1793,FALSE,L,0.370611452782498,1679,9,0,0.629388547217502
2021-09-07,2021,Finland,France,0,2,2,3,2,3,2,3,1712,2036,FALSE,L,0.134110417544956,1704,8,0,0.865889582455044
2021-09-04,2021,Finland,Kazakhstan,1,0,1,4,3,2,1,4,1715,1373,FALSE,W,0.877472514329419,1722,11,0,0.12252748567058
2021-09-01,2021,Finland,Wales,0,0,1,4,4,1,1,6,1706,1836,FALSE,D,0.321183080205243,1717,6,2,0.678816919794757
2021-06-21,2021,Finland,Belgium,0,2,2,3,4,1,3,7,1699,2131,FALSE,L,0.0767893196971002,1694,2,3,0.9232106803029
2021-06-16,2021,Finland,Russia,0,1,3,2,4,1,4,7,1734,1737,FALSE,L,0.49568276024494,1704,7,1,0.50431723975506
2021-06-12,2021,Finland,Denmark,1,0,3,2,5,0,5,9,1650,1978,FALSE,W,0.131459000024148,1702,1,4,0.868540999975852
2021-06-04,2021,Finland,Estonia,0,1,4,1,5,0,6,11,1689,1391,FALSE,L,0.84753872399585,1638,11,2,0.15246127600415
2021-05-29,2021,Finland,Sweden,0,2,5,0,5,0,8,10,1695,1843,FALSE,L,0.299022601389892,1677,5,3,0.700977398610108
2021-03-31,2021,Finland,Switzerland,2,3,5,0,4,1,8,7,1711,1885,FALSE,L,0.268622142160612,1695,7,1,0.731377857839388
2021-03-28,2021,Finland,Ukraine,1,1,5,0,3,2,8,6,1702,1852,FALSE,D,0.296614996528171,1714,8,1,0.703385003471829
2021-03-24,2021,Finland,Bosnia and Herzegovina,2,2,5,0,2,3,8,4,1701,1639,FALSE,D,0.588289971863163,1696,10,1,0.411710028136837
2020-11-18,2020,Finland,Wales,1,3,5,0,2,3,8,6,1723,1825,FALSE,L,0.35728693116738,1702,3,4,0.64271306883262
2020-11-15,2020,Finland,Bulgaria,2,1,5,0,1,4,7,5,1736,1510,FALSE,W,0.785996602282158,1749,7,1,0.214003397717843
2020-11-11,2020,Finland,France,2,0,4,1,2,3,5,6,1698,2089,FALSE,W,0.0952824697178176,1752,4,2,0.904717530282182
2020-10-14,2020,Finland,Ireland,1,0,3,2,3,2,4,8,1672,1708,FALSE,W,0.44837645268904,1705,2,3,0.551623547310961
2020-10-11,2020,Finland,Bulgaria,2,0,2,3,4,1,2,9,1641,1536,FALSE,W,0.646668842325615,1662,7,0,0.353331157674385
2020-10-07,2020,Finland,Poland,1,5,2,3,3,2,3,4,1667,1808,FALSE,L,0.307536607420482,1649,5,0,0.692463392579518
2020-09-06,2020,Finland,Ireland,1,0,2,3,3,2,3,4,1602,1692,FALSE,W,0.373300918333268,1640,2,3,0.626699081666732
2020-09-03,2020,Finland,Wales,0,1,3,2,2,3,4,3,1613,1725,FALSE,L,0.344179494087605,1592,9,1,0.655820505912395
2018-11-18,2018,Finland,Hungary,0,2,4,1,1,4,5,1,1631,1591,FALSE,L,0.557311633762293,1598,6,1,0.442688366237707
2018-11-15,2018,Finland,Greece,0,1,5,0,0,5,7,0,1673,1622,FALSE,L,0.572872251394505,1639,6,2,0.427127748605496
2018-10-15,2018,Finland,Greece,2,0,4,1,1,4,5,2,1643,1667,FALSE,W,0.465516055273169,1675,4,3,0.534483944726832
2018-10-12,2018,Finland,Estonia,1,0,4,1,1,4,9,2,1636,1453,FALSE,W,0.7414335229693,1652,6,1,0.2585664770307
2018-09-11,2018,Finland,Estonia,1,0,3,2,1,4,8,2,1633,1471,FALSE,W,0.717591723191531,1650,7,1,0.282408276808469
2018-09-08,2018,Finland,Hungary,1,0,3,2,2,3,9,3,1621,1567,FALSE,W,0.577092475825329,1646,7,1,0.422907524174671
2018-06-09,2018,Finland,Belarus,2,0,3,2,2,3,10,3,1584,1535,FALSE,W,0.570052823583988,1610,7,2,0.429947176416012
2018-06-05,2018,Finland,Romania,0,2,4,1,2,3,12,3,1606,1749,FALSE,L,0.305090287270497,1588,6,2,0.694909712729503
2018-03-26,2018,Finland,Malta,5,0,4,1,3,2,8,4,1595,1195,FALSE,W,0.909090909090909,1600,10,0,0.0909090909090909
2018-03-23,2018,Finland,Macedonia,0,0,5,0,3,2,9,4,1615,,FALSE,D,,,2,3,
2018-01-11,2018,Finland,Jordan,2,1,5,0,2,3,8,3,,,FALSE,W,,,6,1,
2022-11-30,2022,France,Tunisia,,,,,,,,,,,TRUE,,,,,,
2022-11-26,2022,France,Denmark,,,3,2,4,1,7,5,2015,1952,TRUE,,0.58968350313995,,3,3,0.41031649686005
2022-11-22,2022,France,Australia,4,1,3,2,4,1,4,5,1996,1724,TRUE,W,0.82717801696314,2006,2,3,0.17282198303686
2022-09-25,2022,France,Denmark,0,2,4,1,4,1,5,5,2039,1924,FALSE,L,0.659707994144748,1999,5,1,0.340292005855252
